Country,Vlookup value,Year,Year (copy),Anomaly Standardised,CO2 Emissions,Number of Records,Temperature
ASM,ASM1967,1967,1967,-0.453712222,,1,26.16165
ASM,ASM1968,1968,1968,-0.198712222,,1,26.41665
ASM,ASM1969,1969,1969,0.007962778,,1,26.623325
ASM,ASM1970,1970,1970,-0.082028889,,1,26.533333333
ASM,ASM1971,1971,1971,-0.568720556,,1,26.046641667
ASM,ASM1972,1972,1972,-0.135395556,,1,26.479966667
ASM,ASM1973,1973,1973,0.127929444,,1,26.743291667
ASM,ASM1974,1974,1974,-0.443720556,,1,26.171641667
ASM,ASM1975,1975,1975,-0.263720556,,1,26.351641667
ASM,ASM1976,1976,1976,-0.367062222,,1,26.2483
ASM,ASM1977,1977,1977,0.042929444,,1,26.658291667
ASM,ASM1978,1978,1978,-0.123720556,,1,26.491641667
ASM,ASM1979,1979,1979,0.032954444,,1,26.648316667
ASM,ASM1980,1980,1980,0.159629444,,1,26.774991667
ASM,ASM1981,1981,1981,0.052904444,,1,26.668266667
ASM,ASM1982,1982,1982,0.241271111,,1,26.856633333
ASM,ASM1983,1983,1983,0.311304444,,1,26.926666667
ASM,ASM1984,1984,1984,0.194596111,,1,26.809958333
ASM,ASM1985,1985,1985,0.246287778,,1,26.86165
ASM,ASM1986,1986,1986,0.296287778,,1,26.91165
ASM,ASM1987,1987,1987,0.204612778,,1,26.819975
ASM,ASM1988,1988,1988,0.446287778,,1,27.06165
ASM,ASM1989,1989,1989,0.046262778,,1,26.661625
ASM,ASM1990,1990,1990,0.467937778,,1,27.0833
ASM,ASM1991,1991,1991,0.264604444,,1,26.879966667
ASM,ASM1992,1992,1992,0.317921111,,1,26.933283333
ASM,ASM1993,1993,1993,0.194612778,,1,26.809975
ASM,ASM1994,1994,1994,0.099604444,,1,26.714966667
ASM,ASM1995,1995,1995,0.919621111,,1,27.534983333
ASM,ASM1996,1996,1996,1.261271111,,1,27.876633333
ASM,ASM1997,1997,1997,1.077954444,,1,27.693316667
ASM,ASM1998,1998,1998,1.584637778,,1,28.2
ASM,ASM1999,1999,1999,0.791279444,,1,27.406641667
ASM,ASM2000,2000,2000,1.119596111,,1,27.734958333
ASM,ASM2001,2001,2001,1.432954444,,1,28.048316667
ASM,ASM2002,2002,2002,1.737954444,,1,28.353316667
ASM,ASM2003,2003,2003,1.127946111,,1,27.743308333
ASM,ASM2004,2004,2004,0.867946111,,1,27.483308333
ASM,ASM2005,2005,2005,1.261271111,,1,27.876633333
ASM,ASM2006,2006,2006,0.964621111,,1,27.579983333
ASM,ASM2007,2007,2007,1.396279444,,1,28.011641667
ASM,ASM2008,2008,2008,0.884621111,,1,27.499983333
ASM,ASM2009,2009,2009,0.914612778,,1,27.529975
ASM,ASM2010,2010,2010,0.756262778,,1,27.371625
ASM,ASM2011,2011,2011,0.492954444,,1,27.108316667
ASM,ASM2012,2012,2012,0.621287778,,1,27.23665
ASM,ASM2013,2013,2013,0.957946111,,1,27.573308333
ASM,ASM2014,2014,2014,0.806287778,,1,27.42165
ASM,ASM2015,2015,2015,0.669612778,,1,27.284975
AND,AND1901,1901,1901,-0.194974694,0,1,10.786336667
AND,AND1902,1902,1902,-0.318747194,0,1,10.662564167
AND,AND1903,1903,1903,-0.586006361,0,1,10.395305
AND,AND1904,1904,1904,-0.299295528,0,1,10.682015833
AND,AND1905,1905,1905,-0.647638861,0,1,10.3336725
AND,AND1906,1906,1906,-0.482985528,0,1,10.498325833
AND,AND1907,1907,1907,-1.170993861,0,1,9.8103175
AND,AND1908,1908,1908,-0.119156361,0,1,10.862155
AND,AND1909,1909,1909,-1.144933861,0,1,9.8363775
AND,AND1910,1910,1910,-0.276416361,0,1,10.704895
AND,AND1911,1911,1911,-0.814593861,0,1,10.1667175
AND,AND1912,1912,1912,-1.373098861,0,1,9.6082125
AND,AND1913,1913,1913,-0.515435528,0,1,10.465875833
AND,AND1914,1914,1914,-0.827243028,0,1,10.154068333
AND,AND1915,1915,1915,-0.869105528,0,1,10.112205833
AND,AND1916,1916,1916,-1.266882194,0,1,9.714429167
AND,AND1917,1917,1917,-1.668071361,0,1,9.31324
AND,AND1918,1918,1918,-0.677623861,0,1,10.3036875
AND,AND1919,1919,1919,-1.061162194,0,1,9.920149167
AND,AND1920,1920,1920,-0.999928028,0,1,9.981383333
AND,AND1921,1921,1921,0.361560306,0,1,11.342871667
AND,AND1922,1922,1922,-0.705826361,0,1,10.275485
AND,AND1923,1923,1923,0.113561972,0,1,11.094873333
AND,AND1924,1924,1924,-0.540841361,0,1,10.44047
AND,AND1925,1925,1925,-0.784884694,0,1,10.196426667
AND,AND1926,1926,1926,0.677846972,0,1,11.659158333
AND,AND1927,1927,1927,0.581421139,0,1,11.5627325
AND,AND1928,1928,1928,0.743606139,0,1,11.7249175
AND,AND1929,1929,1929,0.099828639,0,1,11.08114
AND,AND1930,1930,1930,0.655612806,0,1,11.636924167
AND,AND1931,1931,1931,0.706676972,0,1,11.687988333
AND,AND1932,1932,1932,-0.042034694,0,1,10.939276667
AND,AND1933,1933,1933,0.481115306,0,1,11.462426667
AND,AND1934,1934,1934,0.997863639,0,1,11.979175
AND,AND1935,1935,1935,-0.566683028,0,1,10.414628333
AND,AND1936,1936,1936,-0.779050528,0,1,10.202260833
AND,AND1937,1937,1937,-0.148142194,0,1,10.833169167
AND,AND1938,1938,1938,-0.106773861,0,1,10.8745375
AND,AND1939,1939,1939,-0.081430528,0,1,10.899880833
AND,AND1940,1940,1940,-0.250540528,0,1,10.730770833
AND,AND1941,1941,1941,-0.286555528,0,1,10.694755833
AND,AND1942,1942,1942,0.068288639,0,1,11.0496
AND,AND1943,1943,1943,0.535706139,0,1,11.5170175
AND,AND1944,1944,1944,-0.031957194,0,1,10.949354167
AND,AND1945,1945,1945,0.445939472,0,1,11.427250833
AND,AND1946,1946,1946,0.302070306,0,1,11.283381667
AND,AND1947,1947,1947,0.739435306,0,1,11.720746667
AND,AND1948,1948,1948,0.513772806,0,1,11.495084167
AND,AND1949,1949,1949,-0.050284694,0,1,10.931026667
AND,AND1950,1950,1950,-0.994039694,0,1,9.987271667
AND,AND1951,1951,1951,-0.337053028,0,1,10.644258333
AND,AND1952,1952,1952,0.469516972,0,1,11.450828333
AND,AND1953,1953,1953,0.027611972,0,1,11.008923333
AND,AND1954,1954,1954,-0.543882194,0,1,10.437429167
AND,AND1955,1955,1955,0.424376139,0,1,11.4056875
AND,AND1956,1956,1956,-0.647974694,0,1,10.333336667
AND,AND1957,1957,1957,-0.412970528,0,1,10.568340833
AND,AND1958,1958,1958,0.127395306,0,1,11.108706667
AND,AND1959,1959,1959,0.321212806,0,1,11.302524167
AND,AND1960,1960,1960,-0.082420528,0,1,10.898890833
AND,AND1961,1961,1961,0.742778639,0,1,11.72409
AND,AND1962,1962,1962,-0.422340528,0,1,10.558970833
AND,AND1963,1963,1963,-0.901173861,0,1,10.0801375
AND,AND1964,1964,1964,0.040737806,0,1,11.022049167
AND,AND1965,1965,1965,-0.311190528,0,1,10.670120833
AND,AND1966,1966,1966,0.291376972,0,1,11.272688333
AND,AND1967,1967,1967,0.277642806,0,1,11.258954167
AND,AND1968,1968,1968,0.031856139,0,1,11.0131675
AND,AND1969,1969,1969,-0.490458028,0,1,10.490853333
AND,AND1970,1970,1970,0.036986972,0,1,11.018298333
AND,AND1971,1971,1971,-0.184304694,0,1,10.797006667
AND,AND1972,1972,1972,-0.457097194,0,1,10.524214167
AND,AND1973,1973,1973,-0.153852194,0,1,10.827459167
AND,AND1974,1974,1974,-0.215863028,0,1,10.765448333
AND,AND1975,1975,1975,-0.107060528,0,1,10.874250833
AND,AND1976,1976,1976,0.032551972,0,1,11.013863333
AND,AND1977,1977,1977,-0.124903861,0,1,10.8564075
AND,AND1978,1978,1978,-0.405975528,0,1,10.575335833
AND,AND1979,1979,1979,-0.209770528,0,1,10.771540833
AND,AND1980,1980,1980,-0.775879694,0,1,10.205431667
AND,AND1981,1981,1981,0.130813639,0,1,11.112125
AND,AND1982,1982,1982,0.860994472,0,1,11.842305833
AND,AND1983,1983,1983,0.460702806,0,1,11.442014167
AND,AND1984,1984,1984,-0.466944694,0,1,10.514366667
AND,AND1985,1985,1985,-0.347344694,0,1,10.633966667
AND,AND1986,1986,1986,0.069125306,0,1,11.050436667
AND,AND1987,1987,1987,0.154662806,0,1,11.135974167
AND,AND1988,1988,1988,0.384950306,0,1,11.366261667
AND,AND1989,1989,1989,1.060033639,0,1,12.041345
AND,AND1990,1990,1990,0.998945306,0.41,1,11.980256667
AND,AND1991,1991,1991,0.142127806,0.41,1,11.123439167
AND,AND1992,1992,1992,0.081771139,0.41,1,11.0630825
AND,AND1993,1993,1993,-0.034853861,0.41,1,10.9464575
AND,AND1994,1994,1994,1.181725306,0.41,1,12.163036667
AND,AND1995,1995,1995,1.054629472,0.43,1,12.035940833
AND,AND1996,1996,1996,0.471586139,0.45,1,11.4528975
AND,AND1997,1997,1997,1.547567806,0.47,1,12.528879167
AND,AND1998,1998,1998,0.732407806,0.49,1,11.713719167
AND,AND1999,1999,1999,0.892816972,0.51,1,11.874128333
AND,AND2000,2000,2000,1.101785306,0.52,1,12.083096667
AND,AND2001,2001,2001,0.954704472,0.52,1,11.936015833
AND,AND2002,2002,2002,1.032156972,0.53,1,12.013468333
AND,AND2003,2003,2003,1.370446972,0.53,1,12.351758333
AND,AND2004,2004,2004,0.826332806,0.56,1,11.807644167
AND,AND2005,2005,2005,0.527436139,0.58,1,11.5087475
AND,AND2006,2006,2006,1.638586139,0.55,1,12.6198975
AND,AND2007,2007,2007,1.034641139,0.54,1,12.0159525
AND,AND2008,2008,2008,0.986346139,0.54,1,11.9676575
AND,AND2009,2009,2009,1.478131139,0.52,1,12.4594425
AND,AND2010,2010,2010,0.390576139,0.52,1,11.3718875
AND,AND2011,2011,2011,1.842180306,0.49,1,12.823491667
AND,AND2012,2012,2012,1.251306972,0.49,1,12.232618333
AND,AND2013,2013,2013,0.812025306,0.48,1,11.793336667
AND,AND2014,2014,2014,1.925027806,0.46,1,12.906339167
AND,AND2015,2015,2015,1.540713639,0.48,1,12.522025
AGO,AGO1901,1901,1901,-0.057663333,0,1,21.455058333
AGO,AGO1902,1902,1902,-0.057171667,0,1,21.45555
AGO,AGO1903,1903,1903,0.086411667,0,1,21.599133333
AGO,AGO1904,1904,1904,-0.086546667,0,1,21.426175
AGO,AGO1905,1905,1905,-0.022513333,0,1,21.490208333
AGO,AGO1906,1906,1906,-0.063305000,0,1,21.449416667
AGO,AGO1907,1907,1907,-0.155621667,0,1,21.3571
AGO,AGO1908,1908,1908,-0.091438333,0,1,21.421283333
AGO,AGO1909,1909,1909,-0.149613333,0,1,21.363108333
AGO,AGO1910,1910,1910,-0.178671667,0,1,21.33405
AGO,AGO1911,1911,1911,-0.033246667,0,1,21.479475
AGO,AGO1912,1912,1912,-0.001655000,0,1,21.511066667
AGO,AGO1913,1913,1913,-0.043813333,0,1,21.468908333
AGO,AGO1914,1914,1914,-0.020871667,0,1,21.49185
AGO,AGO1915,1915,1915,-0.054205000,0,1,21.458516667
AGO,AGO1916,1916,1916,-0.080538333,0,1,21.432183333
AGO,AGO1917,1917,1917,-0.062388333,0,1,21.450333333
AGO,AGO1918,1918,1918,-0.273480000,0,1,21.239241667
AGO,AGO1919,1919,1919,-0.140021667,0,1,21.3727
AGO,AGO1920,1920,1920,-0.078646667,0,1,21.434075
AGO,AGO1921,1921,1921,-0.047030000,0,1,21.465691667
AGO,AGO1922,1922,1922,0.094703333,0,1,21.607425
AGO,AGO1923,1923,1923,-0.058663333,0,1,21.454058333
AGO,AGO1924,1924,1924,-0.110530000,0,1,21.402191667
AGO,AGO1925,1925,1925,-0.232146667,0,1,21.280575
AGO,AGO1926,1926,1926,-0.112113333,0,1,21.400608333
AGO,AGO1927,1927,1927,-0.141813333,0,1,21.370908333
AGO,AGO1928,1928,1928,0.006611667,0,1,21.519333333
AGO,AGO1929,1929,1929,-0.037530000,0,1,21.475191667
AGO,AGO1930,1930,1930,-0.112730000,0,1,21.399991667
AGO,AGO1931,1931,1931,0.148536667,0,1,21.661258333
AGO,AGO1932,1932,1932,-0.004121667,0,1,21.5086
AGO,AGO1933,1933,1933,0.070803333,0,1,21.583525
AGO,AGO1934,1934,1934,0.094603333,0,1,21.607325
AGO,AGO1935,1935,1935,-0.038080000,0,1,21.474641667
AGO,AGO1936,1936,1936,-0.193663333,0,1,21.319058333
AGO,AGO1937,1937,1937,-0.247621667,0,1,21.2651
AGO,AGO1938,1938,1938,0.006645000,0,1,21.519366667
AGO,AGO1939,1939,1939,0.148036667,0,1,21.660758333
AGO,AGO1940,1940,1940,0.411311667,0,1,21.924033333
AGO,AGO1941,1941,1941,0.609711667,0,1,22.122433333
AGO,AGO1942,1942,1942,0.519136667,0,1,22.031858333
AGO,AGO1943,1943,1943,0.218661667,0,1,21.731383333
AGO,AGO1944,1944,1944,0.341578333,0,1,21.8543
AGO,AGO1945,1945,1945,0.182895000,0,1,21.695616667
AGO,AGO1946,1946,1946,-0.011496667,0,1,21.501225
AGO,AGO1947,1947,1947,-0.026805000,0,1,21.485916667
AGO,AGO1948,1948,1948,-0.174063333,0,1,21.338658333
AGO,AGO1949,1949,1949,0.586536667,0,1,22.099258333
AGO,AGO1950,1950,1950,0.123636667,0.18717,1,21.636358333
AGO,AGO1951,1951,1951,-0.006555000,0.24956,1,21.506166667
AGO,AGO1952,1952,1952,0.182445000,0.31195,1,21.695166667
AGO,AGO1953,1953,1953,-0.280213333,0.27525,1,21.232508333
AGO,AGO1954,1954,1954,-0.187180000,0.34865,1,21.325541667
AGO,AGO1955,1955,1955,-0.172096667,0.41471,1,21.340625
AGO,AGO1956,1956,1956,-0.267280000,0.50279,1,21.245441667
AGO,AGO1957,1957,1957,0.106561667,0.62023,1,21.619283333
AGO,AGO1958,1958,1958,0.009470000,0.59454,1,21.522191667
AGO,AGO1959,1959,1959,0.096086667,0.62,1,21.608808333
AGO,AGO1960,1960,1960,-0.004063333,0.55,1,21.508658333
AGO,AGO1961,1961,1961,-0.250305000,0.45,1,21.262416667
AGO,AGO1962,1962,1962,-0.343688333,1.18,1,21.169033333
AGO,AGO1963,1963,1963,-0.279063333,1.15,1,21.233658333
AGO,AGO1964,1964,1964,-0.349955000,1.22,1,21.162766667
AGO,AGO1965,1965,1965,-0.256405000,1.19,1,21.256316667
AGO,AGO1966,1966,1966,-0.038746667,1.55,1,21.473975
AGO,AGO1967,1967,1967,-0.270530000,0.99,1,21.242191667
AGO,AGO1968,1968,1968,-0.259446667,1.67,1,21.253275
AGO,AGO1969,1969,1969,0.003895000,2.78,1,21.516616667
AGO,AGO1970,1970,1970,-0.014371667,3.58,1,21.49835
AGO,AGO1971,1971,1971,-0.055955000,3.41,1,21.456766667
AGO,AGO1972,1972,1972,-0.099188333,4.5,1,21.413533333
AGO,AGO1973,1973,1973,0.168303333,4.88,1,21.681025
AGO,AGO1974,1974,1974,-0.223738333,4.87,1,21.288983333
AGO,AGO1975,1975,1975,-0.024046667,4.41,1,21.488675
AGO,AGO1976,1976,1976,-0.276671667,3.28,1,21.23605
AGO,AGO1977,1977,1977,0.201728333,3.53,1,21.71445
AGO,AGO1978,1978,1978,0.120770000,5.41,1,21.633491667
AGO,AGO1979,1979,1979,0.136153333,5.5,1,21.648875
AGO,AGO1980,1980,1980,0.097628333,5.34,1,21.61035
AGO,AGO1981,1981,1981,0.064286667,5.28,1,21.577008333
AGO,AGO1982,1982,1982,0.072620000,4.65,1,21.585341667
AGO,AGO1983,1983,1983,0.259195000,5.11,1,21.771916667
AGO,AGO1984,1984,1984,0.206670000,5.01,1,21.719391667
AGO,AGO1985,1985,1985,0.217986667,4.7,1,21.730708333
AGO,AGO1986,1986,1986,0.006103333,4.66,1,21.518825
AGO,AGO1987,1987,1987,0.534111667,5.81,1,22.046833333
AGO,AGO1988,1988,1988,0.340270000,5.13,1,21.852991667
AGO,AGO1989,1989,1989,0.008478333,5.01,1,21.5212
AGO,AGO1990,1990,1990,0.303911667,5.11,1,21.816633333
AGO,AGO1991,1991,1991,0.139478333,5.09,1,21.6522
AGO,AGO1992,1992,1992,0.327453333,5.19,1,21.840175
AGO,AGO1993,1993,1993,0.278603333,5.77,1,21.791325
AGO,AGO1994,1994,1994,0.206411667,3.89,1,21.719133333
AGO,AGO1995,1995,1995,0.505836667,10.97,1,22.018558333
AGO,AGO1996,1996,1996,0.331211667,10.45,1,21.843933333
AGO,AGO1997,1997,1997,0.563703333,7.38,1,22.076425
AGO,AGO1998,1998,1998,0.718503333,7.3,1,22.231225
AGO,AGO1999,1999,1999,0.018870000,9.15,1,21.531591667
AGO,AGO2000,2000,2000,0.191011667,9.53,1,21.703733333
AGO,AGO2001,2001,2001,0.34817,9.72,1,21.860891667
AGO,AGO2002,2002,2002,0.503111667,12.66,1,22.015833333
AGO,AGO2003,2003,2003,0.643020000,9.06,1,22.155741667
AGO,AGO2004,2004,2004,0.446803333,18.78,1,21.959525
AGO,AGO2005,2005,2005,0.931228333,19.14,1,22.44395
AGO,AGO2006,2006,2006,0.118311667,22.25,1,21.631033333
AGO,AGO2007,2007,2007,0.109386667,25.13,1,21.622108333
AGO,AGO2008,2008,2008,0.117170000,25.69,1,21.629891667
AGO,AGO2009,2009,2009,0.532578333,27.77,1,22.0453
AGO,AGO2010,2010,2010,0.605136667,29.03,1,22.117858333
AGO,AGO2011,2011,2011,0.028928333,30.32,1,21.54165
AGO,AGO2012,2012,2012,0.003328333,33.37,1,21.51605
AGO,AGO2013,2013,2013,0.334795000,32.59,1,21.847516667
AGO,AGO2014,2014,2014,0.156936667,34.73,1,21.669658333
AGO,AGO2015,2015,2015,0.478236667,34.97,1,21.990958333
AIA,AIA1901,1901,1901,-0.427543889,0,1,24.9125
AIA,AIA1902,1902,1902,-0.700477222,0,1,24.639566667
AIA,AIA1903,1903,1903,-0.477560556,0,1,24.862483333
AIA,AIA1904,1904,1904,-0.921318889,0,1,24.418725
AIA,AIA1905,1905,1905,-0.656718889,0,1,24.683325
AIA,AIA1906,1906,1906,-0.733818889,0,1,24.606225
AIA,AIA1907,1907,1907,-0.960902222,0,1,24.379141667
AIA,AIA1908,1908,1908,-0.592152222,0,1,24.747891667
AIA,AIA1909,1909,1909,-0.915052222,0,1,24.424991667
AIA,AIA1910,1910,1910,-1.010910556,0,1,24.329133333
AIA,AIA1911,1911,1911,-0.810902222,0,1,24.529141667
AIA,AIA1912,1912,1912,-0.498393889,0,1,24.84165
AIA,AIA1913,1913,1913,-1.100477222,0,1,24.239566667
AIA,AIA1914,1914,1914,-0.892152222,0,1,24.447891667
AIA,AIA1915,1915,1915,-0.508818889,0,1,24.831225
AIA,AIA1916,1916,1916,-0.965060556,0,1,24.374983333
AIA,AIA1917,1917,1917,-1.121302222,0,1,24.218741667
AIA,AIA1918,1918,1918,-1.146310556,0,1,24.193733333
AIA,AIA1919,1919,1919,-0.919243889,0,1,24.4208
AIA,AIA1920,1920,1920,-0.852568889,0,1,24.487475
AIA,AIA1921,1921,1921,-0.919227222,0,1,24.420816667
AIA,AIA1922,1922,1922,-1.115068889,0,1,24.224975
AIA,AIA1923,1923,1923,-0.996318889,0,1,24.343725
AIA,AIA1924,1924,1924,-0.654668889,0,1,24.685375
AIA,AIA1925,1925,1925,-0.779652222,0,1,24.560391667
AIA,AIA1926,1926,1926,-0.612968889,0,1,24.727075
AIA,AIA1927,1927,1927,-0.910893889,0,1,24.42915
AIA,AIA1928,1928,1928,-0.865077222,0,1,24.474966667
AIA,AIA1929,1929,1929,-1.027560556,0,1,24.312483333
AIA,AIA1930,1930,1930,-0.677560556,0,1,24.662483333
AIA,AIA1931,1931,1931,-0.140060556,0,1,25.199983333
AIA,AIA1932,1932,1932,-0.290052222,0,1,25.049991667
AIA,AIA1933,1933,1933,-0.458827222,0,1,24.881216667
AIA,AIA1934,1934,1934,-0.646310556,0,1,24.693733333
AIA,AIA1935,1935,1935,-0.790077222,0,1,24.549966667
AIA,AIA1936,1936,1936,-0.502577222,0,1,24.837466667
AIA,AIA1937,1937,1937,-0.300485556,0,1,25.039558333
AIA,AIA1938,1938,1938,-0.860902222,0,1,24.479141667
AIA,AIA1939,1939,1939,-0.696310556,0,1,24.643733333
AIA,AIA1940,1940,1940,-0.106743889,0,1,25.2333
AIA,AIA1941,1941,1941,-0.158810556,0,1,25.181233333
AIA,AIA1942,1942,1942,-0.010910556,0,1,25.329133333
AIA,AIA1943,1943,1943,-0.581743889,0,1,24.7583
AIA,AIA1944,1944,1944,-0.558818889,0,1,24.781225
AIA,AIA1945,1945,1945,-0.844227222,0,1,24.495816667
AIA,AIA1946,1946,1946,-0.740052222,0,1,24.599991667
AIA,AIA1947,1947,1947,-0.394243889,0,1,24.9458
AIA,AIA1948,1948,1948,-0.150468889,0,1,25.189575
AIA,AIA1949,1949,1949,-0.525477222,0,1,24.814566667
AIA,AIA1950,1950,1950,-0.817152222,0,1,24.522891667
AIA,AIA1951,1951,1951,-0.479643889,0,1,24.8604
AIA,AIA1952,1952,1952,-0.627577222,0,1,24.712466667
AIA,AIA1953,1953,1953,-0.587968889,0,1,24.752075
AIA,AIA1954,1954,1954,-0.744235556,0,1,24.595808333
AIA,AIA1955,1955,1955,-0.519235556,0,1,24.820808333
AIA,AIA1956,1956,1956,-0.679643889,0,1,24.6604
AIA,AIA1957,1957,1957,-0.350468889,0,1,24.989575
AIA,AIA1958,1958,1958,0.118289444,0,1,25.458333333
AIA,AIA1959,1959,1959,-0.129660556,0,1,25.210383333
AIA,AIA1960,1960,1960,-0.060902222,0,1,25.279141667
AIA,AIA1961,1961,1961,-0.223393889,0,1,25.11665
AIA,AIA1962,1962,1962,-0.269243889,0,1,25.0708
AIA,AIA1963,1963,1963,-0.067143889,0,1,25.2729
AIA,AIA1964,1964,1964,0.062014444,0,1,25.402058333
AIA,AIA1965,1965,1965,-0.169252222,0,1,25.170791667
AIA,AIA1966,1966,1966,0.053697778,0,1,25.393741667
AIA,AIA1967,1967,1967,-0.402552222,0,1,24.937491667
AIA,AIA1968,1968,1968,-0.044252222,0,1,25.295791667
AIA,AIA1969,1969,1969,0.326614444,0,1,25.666658333
AIA,AIA1970,1970,1970,0.114122778,0,1,25.454166667
AIA,AIA1971,1971,1971,-0.327577222,0,1,25.012466667
AIA,AIA1972,1972,1972,-0.287993889,0,1,25.05205
AIA,AIA1973,1973,1973,-0.277585556,0,1,25.062458333
AIA,AIA1974,1974,1974,-0.312960556,0,1,25.027083333
AIA,AIA1975,1975,1975,-0.383827222,0,1,24.956216667
AIA,AIA1976,1976,1976,-0.398410556,0,1,24.941633333
AIA,AIA1977,1977,1977,0.057847778,0,1,25.397891667
AIA,AIA1978,1978,1978,-0.021335556,0,1,25.318708333
AIA,AIA1979,1979,1979,-0.108818889,0,1,25.231225
AIA,AIA1980,1980,1980,0.395322778,0,1,25.735366667
AIA,AIA1981,1981,1981,0.105756111,0,1,25.4458
AIA,AIA1982,1982,1982,-0.354652222,0,1,24.985391667
AIA,AIA1983,1983,1983,0.443264444,0,1,25.783308333
AIA,AIA1984,1984,1984,-0.065077222,0,1,25.274966667
AIA,AIA1985,1985,1985,0.164097778,0,1,25.504141667
AIA,AIA1986,1986,1986,0.212022778,0,1,25.552066667
AIA,AIA1987,1987,1987,0.653681111,0,1,25.993725
AIA,AIA1988,1988,1988,0.430756111,0,1,25.7708
AIA,AIA1989,1989,1989,0.101614444,0,1,25.441658333
AIA,AIA1990,1990,1990,0.593264444,0.05,1,25.933308333
AIA,AIA1991,1991,1991,0.768247778,0.05,1,26.108291667
AIA,AIA1992,1992,1992,0.657847778,0.05,1,25.997891667
AIA,AIA1993,1993,1993,0.868281111,0.07,1,26.208325
AIA,AIA1994,1994,1994,0.722431111,0.07,1,26.062475
AIA,AIA1995,1995,1995,0.762014444,0.07,1,26.102058333
AIA,AIA1996,1996,1996,0.455781111,0.07,1,25.795825
AIA,AIA1997,1997,1997,0.543247778,0.07,1,25.883291667
AIA,AIA1998,1998,1998,1.001597778,0.08,1,26.341641667
AIA,AIA1999,1999,1999,0.439097778,0.08,1,25.779141667
AIA,AIA2000,2000,2000,0.326589444,0.09,1,25.666633333
AIA,AIA2001,2001,2001,0.709939444,0.1,1,26.049983333
AIA,AIA2002,2002,2002,0.586997778,0.1,1,25.927041667
AIA,AIA2003,2003,2003,0.418272778,0.1,1,25.758316667
AIA,AIA2004,2004,2004,0.041189444,0.12,1,25.381233333
AIA,AIA2005,2005,2005,0.428672778,0.13,1,25.768716667
AIA,AIA2006,2006,2006,0.230756111,0.14,1,25.5708
AIA,AIA2007,2007,2007,0.380764444,0.15,1,25.720808333
AIA,AIA2008,2008,2008,-0.158802222,0.15,1,25.181241667
AIA,AIA2009,2009,2009,0.270314444,0.15,1,25.610358333
AIA,AIA2010,2010,2010,0.489089444,0.15,1,25.829133333
AIA,AIA2011,2011,2011,-0.029660556,0.14,1,25.310383333
AIA,AIA2012,2012,2012,0.424522778,0.14,1,25.764566667
AIA,AIA2013,2013,2013,0.366197778,0.14,1,25.706241667
AIA,AIA2014,2014,2014,0.534922778,0.14,1,25.874966667
AIA,AIA2015,2015,2015,0.634939444,0.15,1,25.974983333
ATG,ATG1901,1901,1901,-0.393949722,0,1,25.221791667
ATG,ATG1902,1902,1902,-0.603266389,0,1,25.012475
ATG,ATG1903,1903,1903,-0.426974722,0,1,25.188766667
ATG,ATG1904,1904,1904,-0.812991389,0,1,24.80275
ATG,ATG1905,1905,1905,-0.571691389,0,1,25.04405
ATG,ATG1906,1906,1906,-0.637299722,0,1,24.978441667
ATG,ATG1907,1907,1907,-0.832324722,0,1,24.783416667
ATG,ATG1908,1908,1908,-0.518924722,0,1,25.096816667
ATG,ATG1909,1909,1909,-0.799049722,0,1,24.816691667
ATG,ATG1910,1910,1910,-0.878833056,0,1,24.736908333
ATG,ATG1911,1911,1911,-0.711024722,0,1,24.904716667
ATG,ATG1912,1912,1912,-0.435074722,0,1,25.180666667
ATG,ATG1913,1913,1913,-0.973158056,0,1,24.642583333
ATG,ATG1914,1914,1914,-0.780041389,0,1,24.8357
ATG,ATG1915,1915,1915,-0.449741389,0,1,25.166
ATG,ATG1916,1916,1916,-0.826033056,0,1,24.789708333
ATG,ATG1917,1917,1917,-0.977583056,0,1,24.638158333
ATG,ATG1918,1918,1918,-1.000124722,0,1,24.615616667
ATG,ATG1919,1919,1919,-0.796983056,0,1,24.818758333
ATG,ATG1920,1920,1920,-0.742199722,0,1,24.873541667
ATG,ATG1921,1921,1921,-0.813724722,0,1,24.802016667
ATG,ATG1922,1922,1922,-0.982833056,0,1,24.632908333
ATG,ATG1923,1923,1923,-0.894599722,0,1,24.721141667
ATG,ATG1924,1924,1924,-0.601108056,0,1,25.014633333
ATG,ATG1925,1925,1925,-0.704799722,0,1,24.910941667
ATG,ATG1926,1926,1926,-0.540541389,0,1,25.0752
ATG,ATG1927,1927,1927,-0.818374722,0,1,24.797366667
ATG,ATG1928,1928,1928,-0.773049722,0,1,24.842691667
ATG,ATG1929,1929,1929,-0.914608056,0,1,24.701133333
ATG,ATG1930,1930,1930,-0.589208056,0,1,25.026533333
ATG,ATG1931,1931,1931,-0.136991389,0,1,25.47875
ATG,ATG1932,1932,1932,-0.254949722,0,1,25.360791667
ATG,ATG1933,1933,1933,-0.427058056,0,1,25.188683333
ATG,ATG1934,1934,1934,-0.597866389,0,1,25.017875
ATG,ATG1935,1935,1935,-0.649116389,0,1,24.966625
ATG,ATG1936,1936,1936,-0.395083056,0,1,25.220658333
ATG,ATG1937,1937,1937,-0.208483056,0,1,25.407258333
ATG,ATG1938,1938,1938,-0.745433056,0,1,24.870308333
ATG,ATG1939,1939,1939,-0.543916389,0,1,25.071825
